id,label,burstiness,perplexity,ttr
90,ai,-0.49749451146650797,47.68260062408024,0.9487179487179487
91,ai,-0.41687569272511105,51.87640088271822,0.8936170212765957
92,human,-0.17157287525380988,147.99698559796002,0.9565217391304348
93,ai,-0.5590375815769152,53.65200881619664,0.9333333333333333
94,human,-0.8726063392410714,30.41910217728849,0.9607843137254902
95,ai,-0.7326467951996166,55.5590289986457,0.9473684210526315
96,ai,-0.7326467951996166,52.085958553654926,0.9473684210526315
97,ai,-0.56,22.398906191286756,0.8571428571428571
98,ai,-0.45622504477267967,40.31155318110411,0.9285714285714286
99,human,-0.4471333139271713,39.68597491241103,0.9117647058823529
100,ai,-0.2643341679886753,26.974013858460754,0.7435897435897436
101,human,-0.6337726833786373,30.88967753206825,0.92
102,human,-0.5283430843781198,21.77127499639088,0.9487179487179487
103,human,-0.5527553442577194,32.083444789831525,0.8461538461538461
104,human,-0.5223734670438179,25.816018184784134,0.95
105,human,-0.2857142857142857,69.68899375997387,0.9615384615384616
106,human,-0.3888888888888889,438.3517370718329,1.0
107,human,-0.5789473684210527,108.04373784444628,0.8928571428571429
108,ai,-0.5478075782149489,59.82984243312093,0.9347826086956522
109,ai,-0.7910837489726587,51.75838098678087,0.9230769230769231
110,human,-0.2608695652173913,71.6256935043242,0.9642857142857143
111,ai,-0.7333333333333333,105.21770752095799,0.9583333333333334
112,ai,-0.7333333333333333,105.21770752095799,0.9583333333333334
113,ai,-0.8,88.07338565906925,0.96
114,ai,-0.45622504477267967,33.197673283398,0.9285714285714286
115,human,-0.5485298475578907,26.83494720062997,0.8888888888888888
116,human,-0.8726063392410714,32.28106603180948,0.9607843137254902
117,ai,-0.43560998595367484,45.247001903148075,0.9130434782608695
118,ai,-0.6776878981814224,26.00681134568596,0.8723404255319149
119,ai,-0.5351655975541421,62.246753205794995,0.95
120,human,-0.15889980034106393,179.37650566649893,0.9583333333333334
121,human,-0.6891962968699581,31.40763600677885,0.9318181818181818
122,human,-0.3888888888888889,234.38274297957906,1.0
123,ai,-0.5590375815769152,53.65200881619664,0.9333333333333333
124,human,-0.8726063392410714,30.41910217728849,0.9607843137254902
125,human,-0.5462224423767996,22.164595059281957,0.8857142857142857
126,ai,-0.5585077097673146,35.47399782724541,0.8979591836734694
127,ai,-0.6776878981814224,34.02728797783868,0.851063829787234
128,human,-0.2631578947368421,223.6527750949847,0.9545454545454546
129,ai,-0.597892535289253,31.94346308851063,0.926829268292683
130,ai,-0.7326467951996166,72.32824480286446,0.9473684210526315
131,human,-0.5307130549060565,22.28823013561438,0.9473684210526315
132,ai,-0.5714285714285714,25.68992153434023,0.967741935483871
133,human,-0.7396352383982046,28.52913038318568,0.8936170212765957
134,human,-0.17157287525380988,160.00046409939358,0.9565217391304348
135,human,-0.2631578947368421,131.55437713205492,0.9545454545454546
136,ai,-0.7910837489726587,53.179950227545774,0.9230769230769231
137,ai,-0.597892535289253,31.651282568633142,0.926829268292683
138,ai,-0.7333333333333333,74.78156374588517,0.9583333333333334
139,ai,-0.6007122198899609,35.5977457527291,0.925
140,human,-0.7231069809092957,25.26800967571611,0.8913043478260869
141,human,-0.24536104398367245,257.6232929502834,0.9285714285714286
142,ai,-0.5585077097673146,34.28078520455841,0.8775510204081632
143,human,-0.24536104398367245,202.02415703042277,0.9285714285714286
144,human,-0.2777777777777778,166.45216099381557,0.9523809523809523
145,ai,-0.6776878981814224,34.02728797783868,0.851063829787234
146,human,-0.49261012357897715,44.74379039449747,0.8461538461538461
147,human,-0.6111111111111112,100.02132328914921,0.75
148,human,-0.6117255900196383,34.35836273404938,0.9019607843137255
149,ai,-0.2643341679886753,26.974013858460754,0.7435897435897436
150,human,-0.2727272727272727,77.33114982160879,0.9629629629629629
151,ai,-0.7369807649896941,30.888948438043265,0.9555555555555556
152,ai,-0.5714285714285714,25.68992153434023,0.967741935483871
153,human,-0.8726063392410714,30.03789110181558,0.9607843137254902
154,human,-0.6381261136590722,30.079622009091064,0.9130434782608695
155,human,-0.2727272727272727,76.74292916806566,0.9629629629629629
156,human,-0.3888888888888889,369.95366269673406,1.0
157,human,-0.3888888888888889,208.5616657429368,1.0
158,ai,-0.7910837489726587,51.75838098678087,0.9230769230769231
159,ai,-0.2643341679886753,24.56632681454345,0.7435897435897436
160,ai,-0.5585077097673146,35.035711649464275,0.8979591836734694
161,ai,-0.7092916488977586,69.09446225169398,0.926829268292683
162,ai,-0.6718754607244446,49.62335660754076,0.9285714285714286
163,human,-0.5527553442577194,32.46212961351656,0.8461538461538461
164,ai,-0.5986814942048077,28.5003593665706,0.9230769230769231
165,human,-0.4471333139271713,44.05387273109887,0.9117647058823529
166,ai,-0.56,22.25015651328508,0.8571428571428571
167,human,-0.3888888888888889,279.04842313505736,1.0
168,human,-0.2631578947368421,124.32781578537495,0.9545454545454546
169,ai,-0.45622504477267967,30.931485589486474,0.9285714285714286
170,human,-0.5326719550695509,94.66952577436429,0.918918918918919
171,human,-0.5789473684210527,92.18601881458936,0.8928571428571429
172,human,-0.2727272727272727,57.26105781070986,0.9629629629629629
173,human,-0.3888888888888889,184.92470987912333,1.0
174,human,-0.6337726833786373,34.76787733265901,0.92
175,ai,-0.7910837489726587,53.179950227545774,0.9230769230769231
176,human,-0.5789473684210527,88.46743731576852,0.8928571428571429
177,ai,-0.6007122198899609,34.15963628958839,0.925
178,human,-0.3888888888888889,295.7967224997524,1.0
179,human,-0.5839389697610656,29.44131859776257,0.85
180,human,-0.2727272727272727,71.66371676393659,0.9629629629629629
181,human,-0.7396352383982046,30.98182893910131,0.8936170212765957
182,human,-0.2777777777777778,129.56089483170027,0.9523809523809523
183,human,-0.5283430843781198,27.255047239460033,0.9487179487179487
184,human,-0.6337726833786373,32.42949276462231,0.92
185,human,-0.5789473684210527,92.18601881458936,0.8928571428571429
186,ai,-0.45622504477267967,31.317764591412722,0.9285714285714286
187,ai,-0.4715216904420267,30.235467490907386,0.9
188,ai,-0.5714285714285714,25.68992153434023,0.967741935483871
189,human,-0.7396352383982046,26.389429278865073,0.8936170212765957
190,human,-0.3888888888888889,286.52586400255456,1.0
191,human,-0.5555555555555556,110.36321009310208,0.7407407407407407
192,ai,-0.23590967723114306,23.869408183209984,0.7560975609756098
193,human,-0.6638512792931206,30.37793597618135,0.9333333333333333
194,ai,-0.49749451146650797,50.74990191115408,0.9743589743589743
195,ai,-0.5274647128043773,32.877265500310536,0.8888888888888888
196,ai,-0.5585077097673146,31.877379699902697,0.8979591836734694
197,ai,-0.5274647128043773,32.877265500310536,0.8888888888888888
198,ai,-0.5585077097673146,30.78862312522172,0.8979591836734694
199,ai,-0.6776878981814224,24.74470994964427,0.8723404255319149
200,human,-0.5485298475578907,24.026834833361562,0.8888888888888888
201,ai,-0.7326467951996166,60.97436961626202,0.9473684210526315
202,ai,-0.9317039518211216,43.153379429813455,1.0
203,ai,-0.9317039518211216,63.440116675580036,1.0
204,ai,-0.6007122198899609,28.904725353848672,0.925
205,human,-0.5741822891363464,50.22866713847728,0.9166666666666666
206,human,-0.5283430843781198,29.562842150160954,0.9487179487179487
207,human,-0.5789473684210527,88.46743731576852,0.8928571428571429
208,ai,-0.4739026279689808,63.44417038615049,0.975
209,human,-0.5243725608976577,47.95531006806408,0.85
210,ai,-0.6007122198899609,28.661310393438132,0.925
211,human,-0.4471333139271713,32.96662077131222,0.9117647058823529
212,human,-0.4471333139271713,29.853738981876017,0.9117647058823529
213,ai,-0.5351655975541421,57.68237501187528,0.95
214,ai,-0.7385989359443359,48.357027832040224,0.9459459459459459
215,human,-0.3888888888888889,239.56633168517345,1.0
216,ai,-0.49749451146650797,46.77928083646313,0.9743589743589743
217,ai,-0.8149143284724015,30.44583930637358,0.9534883720930233
218,ai,-0.4767993495182074,39.0285817406069,0.9574468085106383
219,ai,-0.858113772977023,29.0510271488648,0.9523809523809523
220,ai,-0.5110900875548036,35.25679617397263,0.8928571428571429
221,human,-0.2727272727272727,76.74292916806566,0.9629629629629629
222,ai,-0.5351655975541421,68.9354465427151,0.925
223,human,-0.5283430843781198,25.725127374782115,0.9487179487179487
224,human,-0.2777777777777778,166.63107899010467,0.9523809523809523
225,human,-0.6638512792931206,33.18331077126497,0.9333333333333333
226,human,-0.5485298475578907,23.463483929551995,0.8888888888888888
227,ai,-0.8149143284724015,28.928248457534362,0.9534883720930233
228,human,-0.5789473684210527,92.18601881458936,0.8928571428571429
229,ai,-0.7333333333333333,148.16164744915164,0.9583333333333334
230,human,-0.4471333139271713,33.163877864420805,0.9117647058823529
231,ai,-0.7175587371759696,65.06935251542944,0.9487179487179487
232,ai,-0.5454545454545454,28.615658750804883,0.96875
233,human,-0.5527553442577194,37.28525664540262,0.8461538461538461
234,human,-0.6117255900196383,47.771117605832835,0.9215686274509803
235,ai,-0.2643341679886753,24.56632681454345,0.7435897435897436
236,ai,-0.5714285714285714,25.96554873746454,0.967741935483871
237,ai,-0.5169455025556666,52.97178769920135,0.9512195121951219
238,ai,-0.9317039518211216,43.0481530020606,1.0
239,ai,-0.9317039518211216,49.89658884161963,1.0
240,ai,-0.5590375815769152,47.86686263167172,0.9333333333333333
241,human,-0.18470356624844175,151.25838947685975,0.9545454545454546
242,human,-0.6337726833786373,35.220988529538594,0.92
243,ai,-0.6776878981814224,25.978317035740858,0.8723404255319149
244,human,-0.2727272727272727,84.55173745509293,0.9629629629629629
245,human,-0.3888888888888889,286.52586400255456,1.0
246,ai,-0.6718754607244446,56.07601191961821,0.9285714285714286
247,human,-0.18470356624844175,154.06380997257276,0.9545454545454546
248,ai,-0.6718754607244446,56.07601191961821,0.9285714285714286
249,ai,-0.6007122198899609,29.022601657908773,0.925
250,human,-0.7481178400896534,24.413064693870446,0.8958333333333334
251,ai,-0.2643341679886753,23.16115032930107,0.7435897435897436
252,human,-0.5527553442577194,29.960481116487294,0.8461538461538461
253,ai,-0.749232686772318,52.68773249495736,0.925
254,human,-0.5688952462189485,43.3278549118275,0.9056603773584906
255,ai,-0.5585077097673146,34.31836971016901,0.8979591836734694
256,human,-0.17157287525380988,256.23057642726843,0.9565217391304348
257,human,-0.5283430843781198,21.851780338034803,0.9487179487179487
258,ai,-0.56,25.042822350806855,0.8571428571428571
259,human,-0.9038414840244332,39.30345121335848,0.9615384615384616
260,human,-0.6638512792931206,30.77505338444674,0.9333333333333333
261,human,-0.3684210526315789,264.6572045819118,1.0
262,human,-0.4471333139271713,33.60241343328596,0.9117647058823529
263,human,-0.6337726833786373,34.20405153061504,0.92
264,human,-0.18470356624844175,179.02342967254586,0.9545454545454546
265,human,-0.43997942939004153,39.217831062277625,0.9142857142857143
266,ai,-0.45622504477267967,30.66710536685346,0.9285714285714286
267,ai,-0.597892535289253,31.94346308851063,0.926829268292683
268,ai,-0.8,113.67457790487286,0.92
269,human,-0.6638512792931206,28.78861816296051,0.9333333333333333
270,human,-0.7396352383982046,28.618845037879176,0.8936170212765957
271,ai,-0.4767993495182074,44.45056022572707,0.9574468085106383
272,ai,-0.5590375815769152,47.86686263167172,0.9333333333333333
273,ai,-0.6496059079057028,25.740005044908223,0.8541666666666666
274,human,-0.5555555555555556,91.28030885165184,0.7407407407407407
275,human,-0.8726063392410714,34.77348135639835,0.9607843137254902
276,ai,-0.2643341679886753,24.56632681454345,0.7435897435897436
277,ai,-0.8149143284724015,28.37724217290508,0.9534883720930233
278,ai,-0.49749451146650797,44.835210277093765,0.9743589743589743
279,ai,-0.5527553442577194,57.8357820507052,0.9487179487179487
280,human,-0.5485298475578907,25.54361644222978,0.8888888888888888
281,ai,-0.4767993495182074,50.190025265703994,0.9574468085106383
282,ai,-0.45622504477267967,32.42732793467805,0.9285714285714286
283,human,-0.7396352383982046,29.398587712468377,0.8936170212765957
284,ai,-0.5585077097673146,35.035711649464275,0.8979591836734694
285,ai,-0.5384615384615384,22.27225157001379,0.8611111111111112
286,ai,-0.7745074047527933,25.95774966573583,0.9545454545454546
287,human,-0.18470356624844175,151.25838947685975,0.9545454545454546
288,human,-0.6111111111111112,112.23762190558243,0.8888888888888888
289,ai,-0.8149143284724015,28.47789710770726,0.9534883720930233
290,human,-0.2777777777777778,171.50653523781318,0.9523809523809523
291,human,-0.5326719550695509,73.62853748418193,0.918918918918919
292,human,-0.5539569161599349,40.374958859124234,0.8536585365853658
293,ai,-0.7092916488977586,61.00857122269482,0.926829268292683
294,ai,-0.5110900875548036,32.32400972990473,0.8928571428571429
295,ai,-0.622560869917417,19.87016158600978,0.8571428571428571
296,human,-0.6117255900196383,37.2011059784191,0.9019607843137255
297,ai,-0.28005805617663654,24.23515973894122,0.7368421052631579
298,ai,-0.749232686772318,58.552309832067024,0.925
299,ai,-0.7333333333333333,124.96234681323436,0.9583333333333334
300,ai,-0.5351655975541421,61.66767523940163,0.95
301,human,-0.17157287525380988,205.3670900241442,0.9130434782608695
302,ai,-0.4767993495182074,44.61364146746838,0.9574468085106383
303,human,-0.23889836938189185,256.9403252920931,0.9310344827586207
304,human,-0.6117255900196383,40.66734762775516,0.9215686274509803
305,human,-0.6638512792931206,30.863499853289035,0.9111111111111111
306,human,-0.5326719550695509,90.89149594722697,0.918918918918919
307,human,-0.7396352383982046,25.67474837946827,0.8936170212765957
308,human,-0.2857142857142857,61.9438206474751,0.9615384615384616
309,ai,-0.9317039518211216,47.03729060956097,0.9722222222222222
310,human,-0.43997942939004153,39.217831062277625,0.9142857142857143
311,human,-0.6638512792931206,35.90061831155152,0.9111111111111111
312,human,-0.3888888888888889,226.49682398850558,1.0
313,ai,-0.7333333333333333,104.38426215641144,0.9583333333333334
314,ai,-0.5351655975541421,62.246753205794995,0.95
315,ai,-0.43560998595367484,51.88581401125131,0.9130434782608695
316,ai,-0.4739026279689808,63.44417038615049,0.975
317,ai,-0.5454545454545454,23.648468795224886,0.96875
318,ai,-0.5714285714285714,26.67614199069406,0.967741935483871
319,ai,-0.2643341679886753,28.320548510530028,0.7435897435897436
320,ai,-0.8818084488864106,38.969603850959786,1.0
321,ai,-0.5110900875548036,31.48021264792582,0.8928571428571429
322,ai,-0.8149143284724015,29.895691602419035,0.9534883720930233
323,ai,-0.7326467951996166,58.74087682106447,0.9473684210526315
324,ai,-0.6007122198899609,34.15963628958839,0.925
325,ai,-0.56,28.131044971786643,0.8571428571428571
326,ai,-0.5351655975541421,50.50731548861708,0.95
327,ai,-0.49749451146650797,53.21227904587549,0.9743589743589743
328,ai,-0.5585077097673146,29.24239821710458,0.8979591836734694
329,human,-0.5191170101078058,25.857265103392145,0.8421052631578947
330,human,-0.6638512792931206,28.58425154232246,0.9333333333333333
331,ai,-0.56,20.948649965228725,0.8571428571428571
332,human,-0.3888888888888889,277.05065072813954,1.0
333,ai,-0.5585077097673146,33.425300276469365,0.8775510204081632
334,ai,-0.7745074047527933,25.95774966573583,0.9545454545454546
335,human,-0.5839389697610656,31.872219609237312,0.85
336,human,-0.6111111111111112,92.45093629156278,0.75
337,human,-0.2727272727272727,93.8150313695212,0.9629629629629629
338,human,-0.6638512792931206,33.18331077126497,0.9333333333333333
339,human,-0.6117255900196383,40.66734762775516,0.9215686274509803
340,ai,-0.8149143284724015,28.227791231017726,0.9534883720930233
341,human,-0.5485298475578907,22.77537639737217,0.8888888888888888
342,ai,-0.45622504477267967,30.156419508147998,0.9285714285714286
343,human,-0.5789473684210527,92.18601881458936,0.8928571428571429
344,ai,-0.6007122198899609,34.6866625147947,0.925
345,human,-0.2492963637911665,239.92232099594028,0.9259259259259259
346,ai,-0.7064169304599083,23.343339763278745,0.8695652173913043
347,ai,-0.5351655975541421,55.08475426899702,0.95
348,ai,-0.6007122198899609,36.02104481570924,0.925
349,human,-0.9038414840244332,36.92447312038099,0.9615384615384616
350,ai,-0.8149143284724015,29.895691602419035,0.9534883720930233
351,human,-0.5918035876222107,61.53358540405252,0.918918918918919
352,ai,-0.4767993495182074,37.60446822205203,0.9574468085106383
353,human,-0.8726063392410714,31.089528297320697,0.9607843137254902
354,ai,-0.4767993495182074,36.097491084391685,0.9574468085106383
355,ai,-0.6007122198899609,28.904725353848672,0.925
356,human,-0.8726063392410714,34.43730632274402,0.9607843137254902
357,ai,-0.23590967723114306,23.869408183209984,0.7560975609756098
358,ai,-0.4359497393088934,33.7133784380721,0.9310344827586207
359,ai,-0.7745074047527933,25.95774966573583,0.9545454545454546
360,ai,-0.5682324104566292,49.01256680945968,0.9318181818181818
361,human,-0.5741822891363464,53.89067999388356,0.9166666666666666
362,human,-0.5243725608976577,47.28598949677356,0.85
363,human,-0.5283430843781198,22.79357440794586,0.9487179487179487
364,human,-0.24536104398367245,228.12048750220418,0.9285714285714286
365,ai,-0.5110900875548036,37.895066727331525,0.8928571428571429
366,human,-0.7481178400896534,26.72318447026398,0.8958333333333334
367,human,-0.9498632180413361,39.59512207345248,0.9607843137254902
368,human,-0.2727272727272727,93.74191897750461,0.9629629629629629
369,human,-0.6638512792931206,34.32674105711558,0.9333333333333333
370,ai,-0.5110900875548036,37.895066727331525,0.8928571428571429
371,ai,-0.7326467951996166,60.97436961626202,0.9473684210526315
372,ai,-0.56,21.32278685226858,0.8571428571428571
373,human,-0.6337726833786373,30.713496012196128,0.92
374,ai,-0.41687569272511105,68.71798712805405,0.9148936170212766
375,human,-0.6638512792931206,30.863499853289035,0.9111111111111111
376,ai,-0.2643341679886753,25.63365815312843,0.7435897435897436
377,human,-0.5741822891363464,44.9496058473088,0.9166666666666666
378,ai,-0.7333333333333333,93.62206655273714,0.9583333333333334
379,ai,-0.2643341679886753,22.751106052372368,0.7435897435897436
380,ai,-0.5585077097673146,35.035711649464275,0.8979591836734694
381,ai,-0.5527553442577194,47.57231827937586,0.9487179487179487
382,human,-0.6337726833786373,27.775918307465084,0.92
383,human,-0.6117255900196383,30.79220553655302,0.9215686274509803
384,human,-0.7481178400896534,24.413064693870446,0.8958333333333334
385,ai,-0.49749451146650797,50.74990191115408,0.9743589743589743
386,human,-0.5900260520726364,34.293823899441136,0.9038461538461539
387,ai,-0.5110900875548036,37.70716574313633,0.8571428571428571
388,human,-0.7396352383982046,29.107607748370047,0.8936170212765957
389,ai,-0.5274647128043773,33.29932982803454,0.8888888888888888
390,ai,-0.7333333333333333,117.64965262638954,0.9583333333333334
391,human,-0.15889980034106393,208.13724797449785,0.9583333333333334
392,ai,-0.3991623677568308,42.36864995673154,0.9166666666666666
393,human,-0.5283430843781198,21.77127499639088,0.9487179487179487
394,human,-0.1467733350400546,157.46206171328225,0.96
395,human,-0.39938668191612314,37.33928166862527,0.9090909090909091
396,human,-0.6337726833786373,35.220988529538594,0.92
397,ai,-0.5585077097673146,36.20104417772452,0.8979591836734694
398,ai,-0.56,27.18191832511236,0.8571428571428571
399,human,-0.5485298475578907,24.145499467894588,0.8888888888888888
