id,label,burstiness,perplexity,ttr
109,1,-0.45671831203813784,8.566737669788314,0.3701492537313433
110,0,-0.3876148427574144,19.898293306071956,0.3923809523809524
111,1,-0.5702707439653026,17.377175873752982,0.5260869565217391
112,1,-0.4709742983205966,13.029247102134937,0.446064139941691
113,1,-0.31871170837859153,10.812323209200494,0.35602094240837695
114,1,-0.44130148889988036,5.753686250183181,0.3381818181818182
115,0,-0.4671835538532608,19.182846093740633,0.3848987108655617
116,0,-0.37571392593308933,61.65761939922578,0.5242718446601942
117,1,-0.4364381695215844,23.229331825284728,0.5241379310344828
118,1,-0.6022834216457165,14.043316482031717,0.5870967741935483
119,1,-0.6789220200451801,13.745327234076404,0.6634615384615384
120,0,-0.24888076363650966,33.27544940566618,0.4407894736842105
121,0,-0.5129763603131603,16.885074775111764,0.4368421052631579
122,0,-0.47634711085505854,16.594218883816197,0.27835051546391754
123,1,-0.5626317432371865,31.990815831933524,0.6061776061776062
124,0,-0.5249869293965655,23.19644099027588,0.4028520499108734
125,0,-0.3518120824555373,19.520037602476666,0.346031746031746
126,1,-0.3868684707841383,10.775697297837292,0.3653250773993808
127,1,-0.43762203629714214,5.79637605653869,0.3778409090909091
128,0,-0.4333510374070359,32.072164071731976,0.3818615751789976
129,1,-0.25291291641929253,9.719784860882823,0.3872832369942196
130,1,-0.7595401814217427,8.7480254369864,0.42971887550200805
131,0,-0.4139635582636594,32.788160242031225,0.4324712643678161
132,1,-0.5464838945470872,7.956271954150525,0.375
133,0,-0.6250391865280347,34.69231961829433,0.3985239852398524
134,0,-0.48990891628615574,43.05951617330711,0.4967948717948718
135,0,-0.40583443156732857,22.630567972501407,0.28823529411764703
136,1,-0.3090373160218393,8.00511719064985,0.381201044386423
137,1,-0.660366495247655,8.74352567177386,0.4266666666666667
138,1,-0.5944664699902764,64.75981624252047,0.6424050632911392
139,1,-0.41129693349431495,22.74576375761299,0.5274390243902439
140,0,-0.5529417227508059,38.317837095065556,0.5390946502057613
141,0,-0.35112460583368843,12.699759562748211,0.31097560975609756
142,1,-0.4489416110784601,26.730053618320763,0.5734767025089605
143,0,-0.3355642841337567,34.40177322976963,0.346218487394958
144,0,-0.1973361288839922,18.980385523012856,0.5536912751677853
145,1,-0.5098210263970613,35.81072067350127,0.5657894736842105
146,0,-0.5560059755658637,71.28282715888604,0.4918032786885246
147,0,-0.5291439521113795,19.858080112963243,0.43636363636363634
148,0,-0.335923590338346,29.572810170074252,0.34615384615384615
149,1,-0.6747415510131801,5.2890672331027,0.347953216374269
150,0,-0.5001875703506106,29.960102532706365,0.518918918918919
151,1,-0.5257360957211747,17.181688168823033,0.5511551155115512
152,1,-0.3876458135291721,6.078785490364828,0.4198250728862974
153,0,-0.42039967209798423,23.034040479461666,0.28273809523809523
154,0,-0.5720497355152862,44.49234593885205,0.5585106382978723
155,0,-0.41385328615140315,40.766812758608204,0.43301435406698563
156,0,-0.5485906901721329,15.74488049524413,0.3238938053097345
157,0,-0.296753739804064,23.623194829490025,0.3651685393258427
158,1,-0.5758651448072557,6.420845204440099,0.2958199356913183
159,1,-0.5952639480836623,31.000892342214613,0.5848563968668408
160,1,-0.47396285606933797,6.496853499338551,0.3531827515400411
161,1,-0.5786572560644179,7.436532201898661,0.4103194103194103
162,1,-0.6740026443724516,3.778136522385051,0.23788546255506607
163,0,-0.3666691615085164,22.68735169685197,0.419811320754717
164,1,-0.4838343968745443,37.05552485387162,0.5875
165,0,-0.4362129297189171,26.667143984238326,0.33810888252148996
166,1,-0.5735960633002384,27.30398940490919,0.5067698259187621
167,0,-0.4652019949681849,42.84394406105806,0.4423963133640553
168,0,-0.24538945292379805,26.45162069912734,0.3227176220806794
169,1,-0.5770352706976621,36.99854056066087,0.6163265306122448
170,0,-0.23317846671982276,51.608824957564984,0.5255102040816326
171,0,-0.5259066616690677,87.85158705724592,0.525
172,0,-0.24115747551847955,25.221375997166373,0.3177737881508079
173,0,-0.4095922023621671,43.055450954505936,0.4052863436123348
174,0,-0.3202344808795178,13.285820517563256,0.23516483516483516
175,1,-0.600571358392134,14.931560754638713,0.5587044534412956
176,0,-0.2692629403701584,22.497330204501257,0.3944223107569721
177,1,-0.6611257724320375,12.718079196533553,0.4840989399293286
178,0,-0.5334646360771705,23.282443867916008,0.3310810810810811
179,0,-0.5048326034171223,20.868794900473556,0.408955223880597
180,0,-0.37775061554077843,35.569698243813264,0.4029535864978903
181,0,-0.41860078508138954,18.656794637048336,0.39451476793248946
182,0,-0.3459630039843243,18.328107702645905,0.29982964224872233
183,0,-0.5377776047869064,16.655993610385014,0.3673469387755102
184,0,-0.38767902268928656,36.42420187572371,0.416
185,0,-0.30329087185307707,21.077836065653152,0.3870967741935484
186,1,-0.5770400992938591,13.741228141530899,0.49865951742627346
187,1,-0.500918601187803,23.837134105533888,0.648854961832061
188,1,-0.8144396725253118,17.405695090872687,0.5879120879120879
189,0,-0.26227672020168696,35.217109173022514,0.5511811023622047
190,0,-0.4163808635550143,27.907848754030276,0.34579439252336447
191,0,-0.415938004439253,28.426904942795037,0.4064327485380117
192,1,-0.2519763975308404,10.750295502471333,0.37437603993344426
193,0,-0.24656596195468336,37.29464513701723,0.2864157119476268
194,1,-0.5184294969763723,27.471241038589778,0.5835866261398176
195,1,-0.5558715524272351,8.186224110405115,0.39384615384615385
196,1,-0.3665149489351373,9.83934469167993,0.3974630021141649
197,1,-0.5195843093649214,5.135334568004871,0.36318407960199006
198,1,-0.47701466760169736,9.149533707857591,0.4444444444444444
199,1,-0.3977243153337046,6.911028455778365,0.33653846153846156
200,0,-0.3476461223107401,43.57500389207617,0.38317757009345793
201,1,-0.5449890641491928,13.346453018358346,0.6377952755905512
202,1,-0.4887676599205597,31.60093631615559,0.5625
203,1,-0.25948198644738835,6.959332076513671,0.47126436781609193
204,1,-0.5279220194572036,7.064873473369148,0.3493975903614458
205,0,-0.3004348899289973,19.153908243460904,0.3768996960486322
206,0,-0.4276826396699275,23.520103198489252,0.4444444444444444
207,0,-0.3489184779017474,26.203149960557017,0.416
208,1,-0.7152495347372825,8.585518307552402,0.45936395759717313
209,0,-0.4562188489018091,18.74601877046337,0.333810888252149
210,1,-0.41917187495285,6.602343014318114,0.3385579937304075
211,0,-0.2304095627187335,17.452306157567342,0.2857142857142857
212,0,-0.40189472565181755,45.762331398805856,0.32342007434944237
213,1,-0.33854307689943003,12.20527224437742,0.4782608695652174
214,1,-0.538976148340743,7.09541678814092,0.35685483870967744
215,0,-0.5593954851337211,42.884464862133385,0.462406015037594
216,1,-0.44033944146952,6.065674830057857,0.34229390681003585
217,1,-0.41891085498541,10.019340439956094,0.30612244897959184
218,1,-0.5611382933885743,21.671071901974255,0.5088235294117647
219,1,-0.548636332222725,9.537859131667767,0.37199124726477023
220,1,-0.5416254385427138,4.463226882703363,0.30716723549488056
221,0,-0.505910763151215,12.532751608696326,0.22686025408348456
222,1,-0.39108017924309174,5.843998930379949,0.29330254041570436
223,0,-0.07025900040769556,19.29277406740041,0.2800982800982801
224,0,-0.4581114241277591,21.177689309523405,0.2899022801302932
225,0,-0.3670941078393538,15.014509571713795,0.24331550802139038
226,0,-0.430384616501024,18.939354002486763,0.40061162079510704
227,1,-0.43958092193575893,11.701020114751838,0.29859154929577464
228,0,-0.27726689319346254,32.502795571156845,0.5059760956175299
229,1,-0.4771662037381762,8.652704764408735,0.44299674267100975
230,0,-0.5410297123011283,67.05700249781395,0.4860335195530726
231,1,-0.4006292464098803,5.498616432560934,0.37543859649122807
232,1,-0.5131803265901186,7.019345847929561,0.39750445632798576
233,0,-0.3242349826911392,46.94258936037862,0.3744394618834081
234,0,-0.39000361549256224,24.74924125619953,0.35391923990498814
235,1,-0.5974544933955026,5.097823196412361,0.3049645390070922
236,1,-0.6034376525032509,17.227637751858055,0.5659340659340659
237,1,-0.3055014080143667,5.0521910743495715,0.2674616695059625
238,1,-0.5918561125374946,6.9265426270812025,0.4627831715210356
239,1,-0.4848192505222044,19.19631991910764,0.5403726708074534
240,1,-0.6148657333705705,5.094843260554887,0.33090909090909093
241,0,-0.396123867770465,24.19909650787693,0.42704626334519574
242,0,-0.4889900804092531,13.56134883483482,0.3005390835579515
243,1,-0.45449372938928834,6.6554165486236,0.4025423728813559
244,0,-0.4383722103035921,18.229481946837936,0.31208053691275167
245,0,-0.3617262434001703,13.922139049364533,0.3780160857908847
246,1,-0.4698754163420101,32.42343160494508,0.5225225225225225
247,0,-0.4424349301077458,36.383469686665066,0.4168421052631579
248,1,-0.5804247787246198,7.4107655022291725,0.3793103448275862
249,1,-0.30737318653545154,7.522724417355551,0.31899641577060933
250,0,-0.2922070882134898,35.71760762020828,0.3729508196721312
251,1,-0.4661643639138022,5.054791132323535,0.41114982578397213
252,0,-0.47248054037485,29.4667607161789,0.4321608040201005
253,1,-0.4944291222329835,5.693768735890992,0.3878048780487805
254,0,-0.5447780151089133,61.74347019147435,0.46779661016949153
255,1,-0.572386721424418,6.455416483371836,0.319047619047619
256,0,-0.3081446794456741,18.49853810500939,0.3257261410788382
257,0,-0.52537619142881,35.83558324692711,0.49740932642487046
258,1,-0.4386732941658722,7.820113257838397,0.48846153846153845
259,0,-0.4963632827491777,31.789513970562147,0.3898858075040783
260,0,-0.4081152364798573,31.90303295497114,0.42857142857142855
261,0,-0.3321844253884989,23.93260388922451,0.39387755102040817
262,0,-0.36858989556893657,35.12862157658675,0.41492537313432837
263,0,-0.49048942864363115,17.0059832010451,0.42485549132947975
264,0,-0.477576728170517,17.36020184183689,0.41818181818181815
265,0,-0.27339858725421967,127.00868213475223,0.43304843304843305
266,1,-0.5446898766544208,10.380918866366647,0.4447852760736196
267,1,-0.5646764109773963,11.139418524015486,0.5055350553505535
268,1,-0.3145114663007384,10.15794965924399,0.3505747126436782
269,0,-0.39358970447589864,23.11882389525447,0.32113821138211385
270,0,-0.21136681824298473,41.5384292675118,0.3663101604278075
271,1,-0.5350579122433058,6.872574302425674,0.36013986013986016
272,1,-0.6079386617981932,6.725547622087719,0.3834355828220859
273,1,-0.38948377132699474,12.112533716236445,0.39028475711892796
274,0,-0.5140251672746563,46.84671612200763,0.3964757709251101
275,0,-0.4503149551448259,20.681787515378,0.4198645598194131
276,1,-0.6335443509025724,15.842697426106776,0.5195729537366548
277,1,-0.36018177689472586,9.016604581856093,0.3951367781155015
278,1,-0.4406781171114522,25.12119040094089,0.534375
279,1,-0.6637370740424879,15.324792195918437,0.5675675675675675
280,0,-0.16986073224815623,37.05764524867607,0.4318181818181818
281,1,-0.5934668066503773,4.520848849355253,0.3159509202453988
282,1,-0.6345822670643047,9.892403312007351,0.48502994011976047
283,0,-0.4108572102740066,50.836125076960165,0.5459459459459459
284,1,-0.6232746124433404,10.479830400200285,0.40878378378378377
285,1,-0.5401406692620984,11.994765753611382,0.44341801385681295
286,1,-0.5889966555112514,8.587594162802775,0.3903225806451613
287,0,-0.2925794800432382,28.050703180702314,0.4103585657370518
288,0,-0.5816448849513647,14.968009334937365,0.31514084507042256
289,1,-0.5955900533178046,7.227999152502039,0.4128113879003559
290,0,-0.3412316772171178,13.855947480903561,0.40077821011673154
291,0,-0.22256371581713902,37.0728538014032,0.2972636815920398
292,0,-0.3957951219356179,15.264460549663365,0.3489278752436647
293,1,-0.45644384672790966,44.089146294850366,0.6093189964157706
294,1,-0.5458133552567757,7.237923489381638,0.39275766016713093
295,1,-0.567196444075982,34.40767919243022,0.6083650190114068
296,0,-0.28288554204346333,19.663409585126068,0.5173267326732673
297,1,-0.636409096083968,12.764313517116953,0.5747126436781609
298,1,-0.5669656694431009,21.580810638533837,0.6095238095238096
299,1,-0.5295880366808308,7.762117204977158,0.4567901234567901
300,1,-0.44808108636130184,8.89865774105793,0.4888888888888889
301,0,-0.40540901944934266,24.769417996841153,0.41403508771929826
302,1,-0.13163185607846953,10.845093530674907,0.4419889502762431
303,0,-0.3989265083641552,14.001339501159904,0.3536931818181818
304,0,-0.3191477943938616,19.170236397626592,0.35359116022099446
305,0,-0.2497481700174221,66.73492415683383,0.4367469879518072
306,0,-0.5294205316950196,46.39040448786809,0.4332344213649852
307,0,-0.4302415972975184,59.929463281123496,0.47619047619047616
308,0,-0.3439949125995934,19.71541794891934,0.3656716417910448
309,1,-0.5232575084850519,5.131467661825529,0.4805194805194805
310,0,-0.30476201881590714,23.227133222535592,0.39669421487603307
311,0,-0.4190220799551778,22.05053928627018,0.37697516930022573
312,0,-0.4487193891782805,13.437078406349535,0.36079545454545453
313,1,-0.5790136539606099,8.953790135421965,0.5141065830721003
314,1,-0.4865193377743684,10.028029871371547,0.4186746987951807
315,1,-0.5649466092150616,10.935871606597452,0.4360313315926893
316,1,-0.5054850362552313,6.016850855307862,0.36807817589576547
317,1,-0.5733355533450583,6.4285070778401305,0.3341772151898734
318,1,-0.46707309239178285,4.809565886394748,0.35664335664335667
319,1,-0.22262905678172887,10.185348536870471,0.4103896103896104
320,1,-0.601234656560017,23.705138821994876,0.5769230769230769
321,1,-0.6146613497144906,8.696687196183763,0.4432624113475177
322,1,-0.4212210865248741,9.006461434663994,0.416135881104034
323,1,-0.8195949997916749,16.386827234131978,0.6893203883495146
324,1,-0.4736372786129156,7.068365248960052,0.4146341463414634
325,1,-0.47838108342672253,7.887870610539836,0.45662100456621
326,1,-0.7192733620580564,6.472027683225297,0.44126074498567336
327,1,-0.5763605972455733,9.216072167106148,0.4275618374558304
328,1,-0.6166935295385788,7.937751121463685,0.33941605839416056
329,0,-0.45267567677741877,56.3802699736512,0.5482233502538071
330,0,-0.3189327030982651,22.01646706043626,0.2902519167579409
331,1,-0.6942132411645261,12.819720136755645,0.4899598393574297
332,0,-0.29041266492333334,34.171162406822425,0.362962962962963
333,1,-0.4960091539021668,7.540471043716385,0.3875
334,1,-0.5348812748082059,33.47632620630643,0.5885714285714285
335,0,-0.3483008769321926,22.882802302853733,0.3280943025540275
336,0,-0.43142082159397177,21.997898207362972,0.336283185840708
337,0,-0.4208364590333553,16.653313334689763,0.33152173913043476
338,0,-0.30672127179629005,45.63499681793517,0.42011834319526625
339,0,-0.3657872439334743,46.56442154561216,0.4253393665158371
340,1,-0.5198877448630859,14.46913231317645,0.5119760479041916
341,0,-0.5411700281401374,19.87099065105138,0.30203442879499215
342,1,-0.4174801979454186,8.284830036114375,0.390625
343,0,-0.2123013264967798,27.021916634380943,0.44054054054054054
344,1,-0.6430427794635893,3.6674348926814737,0.2508591065292096
345,0,-0.36280953387876397,30.598103043189905,0.3816568047337278
346,1,-0.568522457770205,5.970177517415248,0.32894736842105265
347,1,-0.6323355532220191,6.396374644475868,0.38620689655172413
348,1,-0.553352139642557,5.75872222041666,0.3709677419354839
349,0,-0.44004949060898296,31.469301589406403,0.4126984126984127
350,1,-0.5907448071661944,30.05000379427814,0.5524079320113314
351,0,-0.3698161893017824,18.17927816317307,0.48663101604278075
352,1,-0.5767706125866817,54.20372814317867,0.6612903225806451
353,0,-0.3676787438575433,25.61405372061938,0.3402061855670103
354,1,-0.6390587594415789,6.090642129805894,0.39814814814814814
355,1,-0.4471571311751401,15.956864555307963,0.5376623376623376
356,0,-0.3201058806186268,33.051900271334205,0.36298932384341637
357,1,-0.389654481277446,10.187898651196441,0.3197969543147208
358,1,-0.49580361334943635,5.992498215113521,0.4052631578947368
359,1,-0.519702938030254,5.756812713029306,0.3712121212121212
360,1,-0.2205983938902444,8.424067492998384,0.375
361,0,-0.21434062092355427,32.57466415075601,0.3832236842105263
362,0,-0.3545798846351659,38.74554573724834,0.31135531135531136
363,0,-0.46080903856704925,80.92352877956216,0.4323308270676692
364,0,-0.4482804008383373,23.885143043488817,0.3720508166969147
365,1,-0.48238698620915527,7.668686707984293,0.4171270718232044
366,0,-0.4040950770355608,37.50810407444157,0.3942307692307692
367,0,-0.24725731642438376,49.698422692505574,0.505
368,0,-0.3299939257795688,9.828294756462313,0.18221574344023322
369,0,-0.40156799083135924,23.750446895817156,0.30426356589147285
370,1,-0.5230076329002201,8.691049235578511,0.43466666666666665
371,1,-0.6116423219580631,11.572764079362038,0.4834710743801653
372,1,-0.5487940168332329,5.660282359289186,0.28537735849056606
373,0,-0.5815654382187958,33.52621503115444,0.34831460674157305
374,1,-0.41466504460302245,4.60545608861821,0.29577464788732394
375,0,-0.36414440958254984,70.39631048321918,0.425
376,1,-0.49895994681434314,5.729084578136713,0.3252212389380531
377,0,-0.29029767016081015,45.5465067624214,0.40476190476190477
378,1,-0.5443568971916872,8.555054548649775,0.5063291139240507
379,1,-0.48844204457288126,36.038998388838564,0.5948275862068966
380,1,-0.6040919248588814,8.801907691048887,0.43
381,1,-0.6096749915750697,6.8796458208794595,0.3943217665615142
382,0,-0.1598564032921741,37.76183811025461,0.4626865671641791
383,0,-0.4912862339840123,32.29744813897287,0.4019607843137255
384,0,-0.28369828894988147,35.01774859889717,0.45989304812834225
385,1,-0.3563827542046584,5.8876044617413825,0.3372093023255814
386,0,-0.47466328461800467,17.539482943921698,0.34609250398724084
387,1,-0.45201432802020053,9.28181755175648,0.4128113879003559
388,0,-0.43118752984314584,20.655182592273345,0.39588100686498856
389,1,-0.47391765586110335,9.400908571722763,0.3308270676691729
390,1,-0.5234842972526256,28.46632309040894,0.5738916256157636
391,0,-0.35862613253425457,32.000084228195384,0.4838709677419355
392,1,-0.5193832283248756,8.136704460090643,0.41358024691358025
393,0,-0.526639407419736,19.907484794196073,0.4156479217603912
394,0,-0.20327922515695757,38.058751930885954,0.42592592592592593
395,0,-0.3523020724189349,39.59751996009474,0.3981042654028436
396,0,-0.267199344683392,29.55074264286818,0.3973684210526316
397,1,-0.47941929082463064,4.194185872726652,0.3249370277078086
398,1,-0.5466539830788194,14.434900003501015,0.5131578947368421
399,0,-0.40518010236518337,54.16607017306293,0.48775055679287305
